,Unnamed: 0,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,Week,Source
15563,4663,64,65.0,Be Like That (feat. Swae Lee & Khalid),Kane Brown,4.0,1966329,2%,https://www.youtube.com/watch?v=GEAy7eXb2lo,2020-09-10,YouTube
15565,4665,66,69.0,Never Gonna Give You Up,Rick Astley,7.0,1954603,4.5%,https://www.youtube.com/watch?v=dQw4w9WgXcQ,2020-09-10,YouTube
15567,4667,68,85.0,TROLLZ (feat. Nicki Minaj),6ix9ine,13.0,1933377,21.5%,https://www.youtube.com/watch?v=oNg3M9IJJlY,2020-09-10,YouTube
15568,4668,69,57.0,Through The Wire,Rod Wave,9.0,1915834,-6.4%,https://www.youtube.com/watch?v=tIYdsBjN9-k,2020-09-10,YouTube
15569,4669,70,70.0,What You Know Bout Love,Pop Smoke,6.0,1894645,1.9%,https://www.youtube.com/watch?v=uuodbSVO3z0,2020-09-10,YouTube
15572,4672,73,66.0,El Envidioso,Los Dos Carnales,20.0,1869775,-2.3%,https://www.youtube.com/watch?v=QUv_VdNLrfU,2020-09-10,YouTube
15573,4673,74,86.0,THICK (feat. BeatKing),DJ Chose,2.0,1833718,16.4%,https://www.youtube.com/watch?v=flVT-hB6Cgo,2020-09-10,YouTube
15574,4674,75,63.0,Watermelon Sugar,Harry Styles,15.0,1800301,-8.1%,https://www.youtube.com/watch?v=E07s5ZYygMg,2020-09-10,YouTube
15575,4675,76,71.0,Muwop (feat. Gucci Mane),Latto,6.0,1778672,-3%,https://www.youtube.com/watch?v=meFxq3-mNEc,2020-09-10,YouTube
15577,4677,78,64.0,Electric Love,BØRNS,4.0,1714808,-11.2%,https://www.youtube.com/watch?v=RYr96YYEaZY,2020-09-10,YouTube
15578,4678,79,75.0,No Role Modelz,J. Cole,3.0,1710829,-3.4%,https://www.youtube.com/watch?v=8HBcV0MtAQg,2020-09-10,YouTube
15579,4679,80,83.0,B*tch From Da Souf (Remix) (feat. Saweetie & Trina),Latto,13.0,1699242,5.2%,https://www.youtube.com/watch?v=x8mAyKX9muE,2020-09-10,YouTube
15580,4680,81,72.0,my ex's best friend (feat. blackbear),Machine Gun Kelly,4.0,1675067,-8.3%,https://www.youtube.com/watch?v=J_n01uvyhI8,2020-09-10,YouTube
15582,4682,83,73.0,3 Headed Goat (feat. Lil Baby & Polo G),Lil Durk,13.0,1667421,-8%,https://www.youtube.com/watch?v=Cel1TAel-eY,2020-09-10,YouTube
15585,4685,86,67.0,All These N**gas (feat. Lil Durk),King Von,6.0,1655048,-13.1%,https://www.youtube.com/watch?v=gB2LmRyfXuk,2020-09-10,YouTube
15586,4686,87,74.0,THEN LEAVE (feat. Queendom Come),BeatKing,11.0,1653920,-8.7%,https://www.youtube.com/watch?v=Qqlw8iQeTHs,2020-09-10,YouTube
15587,4687,88,93.0,Lemonade,Don Troviler,4.0,1638110,13.3%,https://www.youtube.com/watch?v=0opZqh_TprM,2020-09-10,YouTube
15589,4689,90,78.0,Righteous,Juice WRLD,20.0,1621712,-3.9%,https://www.youtube.com/watch?v=ZengOKCUBHo,2020-09-10,YouTube
15590,4690,91,77.0,Money Trees (feat. Jay Rock),Kendrick Lamar,4.0,1610167,-5.4%,https://www.youtube.com/watch?v=bBNpSXAYteM,2020-09-10,YouTube
15591,4691,92,80.0,21,Polo G,17.0,1592770,-3.8%,https://www.youtube.com/watch?v=OQ6R4TU5Vwo,2020-09-10,YouTube
15592,4692,93,55.0,Rain On Me,Lady Gaga & Ariana Grande,14.0,1568530,-26.2%,https://www.youtube.com/watch?v=AoAm4om0wTs,2020-09-10,YouTube
15594,4694,95,100.0,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,2.0,1559030,14%,https://www.youtube.com/watch?v=fazMSCZg-mw,2020-09-10,YouTube
15598,4698,99,84.0,Save Me,Jelly Roll,4.0,1509679,-5.6%,https://www.youtube.com/watch?v=FxFNprPOdss,2020-09-10,YouTube
15599,4699,100,89.0,La Curiosidad,"Jay Wheeler, DJ Nelson & Myke Towers",3.0,1493365,0.2%,https://www.youtube.com/watch?v=Q_gIYp078so,2020-09-10,YouTube
15600,4500,1,1.0,WAP (feat. Megan Thee Stallion),Cardi B,6.0,20221402,-12.8%,https://www.youtube.com/watch?v=hsm4poTWjMs,2020-09-17,YouTube
15601,4501,2,2.0,Life Is Good (feat. Drake),Future,36.0,11389763,-2%,https://www.youtube.com/watch?v=l0U7SxXHkPY,2020-09-17,YouTube
15602,4502,3,3.0,Laugh Now Cry Later (feat. Lil Durk),Drake,5.0,8791115,-15.8%,https://www.youtube.com/watch?v=JFm7YDVlqnI,2020-09-17,YouTube
15603,4503,4,4.0,ROCKSTAR (feat. Roddy Ricch),DaBaby,22.0,7842029,-8.6%,https://www.youtube.com/watch?v=mxFstYSbBmc,2020-09-17,YouTube
15604,4504,5,7.0,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,11.0,7411665,5.9%,https://www.youtube.com/watch?v=Q9pjm4cNsfc,2020-09-17,YouTube
15605,4505,6,6.0,Mood Swings (feat. Lil Tjay),Pop Smoke,11.0,6010802,-15.3%,https://www.youtube.com/watch?v=mM8ostx0Ub8,2020-09-17,YouTube
15606,4506,7,8.0,"WHATS POPPIN (Remix) (feat. DaBaby, Tory Lanez & Lil Wayne)",Jack Harlow,31.0,5752384,-3.7%,https://www.youtube.com/watch?v=HIwAI05Y1fU,2020-09-17,YouTube
15608,4508,9,15.0,Mood (Live),24kGoldn & iann dior,5.0,5410062,25.6%,https://www.youtube.com/watch?v=juE5VES9af0,2020-09-17,YouTube
15609,4509,10,82.0,POPSTAR (feat. Drake),DJ Khaled,6.0,5351228,220.3%,https://www.youtube.com/watch?v=3CxtK7-XtE0,2020-09-17,YouTube
15610,4510,11,9.0,Dynamite,BTS,4.0,5111921,-13.9%,https://www.youtube.com/watch?v=gdZLi9oWNZg,2020-09-17,YouTube
15611,4511,12,21.0,Heather,Conan Gray,7.0,5107746,26.7%,https://www.youtube.com/watch?v=24u3NoPvgMw,2020-09-17,YouTube
15612,4512,13,10.0,We Paid (feat. 42 Dugg),Lil Baby,20.0,5015680,-15.4%,https://www.youtube.com/watch?v=GErG9femMQk,2020-09-17,YouTube
15613,4513,14,11.0,Savage Love (Live),Jason Derulo,14.0,4713375,-8%,https://www.youtube.com/watch?v=sQR2-Q-k_9Y,2020-09-17,YouTube
15614,4514,15,13.0,Rags2Riches (feat. ATR Son Son),Rod Wave,13.0,4630140,2.4%,https://www.youtube.com/watch?v=AkxofoZki70,2020-09-17,YouTube
15615,4515,16,12.0,Said Sum (Remix) (feat. City Girls & DaBaby),Moneybagg Yo,12.0,4355884,-6.4%,https://www.youtube.com/watch?v=UDRnXJXKX-A,2020-09-17,YouTube
15616,4516,17,16.0,Wishing Well,Juice WRLD,10.0,4243813,-0.3%,https://www.youtube.com/watch?v=C5i-UnuUKUI,2020-09-17,YouTube
15617,4517,18,22.0,Kacey talk,YoungBoy Never Broke Again,5.0,3990032,0.1%,https://www.youtube.com/watch?v=0C80BSgjb8M,2020-09-17,YouTube
15618,4518,19,20.0,Hawái,Maluma,4.0,3943521,-2.8%,https://www.youtube.com/watch?v=pK060iUFWXg,2020-09-17,YouTube
15619,4519,20,26.0,Lets Link,Lil D Nasty,3.0,3666696,1.7%,https://www.youtube.com/watch?v=YH5sl8d-L94,2020-09-17,YouTube
15620,4520,21,17.0,La Jeepeta (Remix),"Nio Garcia, Brray, Juanka, Anuel AA & Myke Towers",15.0,3611689,-12.7%,https://www.youtube.com/watch?v=yErttA9tEro,2020-09-17,YouTube
15621,4521,22,24.0,The Box,Korporate Bidness,41.0,3528068,-4.4%,https://www.youtube.com/watch?v=UNZqm3dxd2w,2020-09-17,YouTube
15622,4522,23,23.0,Blinding Lights,The Weeknd,37.0,3483136,-6.6%,https://www.youtube.com/watch?v=4NRXx6U8ABQ,2020-09-17,YouTube
15623,4523,24,25.0,DANCE MONKEY,Tones and I,46.0,3359294,-6.9%,https://www.youtube.com/watch?v=q0hyYWKXF0Q,2020-09-17,YouTube
15624,4524,25,28.0,Walk Em Down (feat. Roddy Ricch),NLE Choppa,26.0,3301489,-3.1%,https://www.youtube.com/watch?v=fyIcQ1Xl-rs,2020-09-17,YouTube
15625,4525,26,27.0,Go Crazy,Chris Brown & Young Thug,17.0,3279127,-7.4%,https://www.youtube.com/watch?v=dPhwbZBvW2o,2020-09-17,YouTube
15626,4526,27,18.0,Ice Cream,BLACKPINK & Selena Gomez,3.0,3237938,-20.8%,https://www.youtube.com/watch?v=vRXZj0DzXIA,2020-09-17,YouTube
15628,4528,29,32.0,Caramelo (Remix),"KAROL G, Myke Towers & Ozuna",8.0,3094557,-1.6%,https://www.youtube.com/watch?v=KilybZma5vY,2020-09-17,YouTube
15629,4529,30,42.0,Cabrón y Vago,El Fantasma & Los Dos Carnales,7.0,3070002,13.3%,https://www.youtube.com/watch?v=TsGuAJc9z38,2020-09-17,YouTube
15630,4530,31,31.0,Letter From Houston,Rod Wave,6.0,3058937,-3.6%,https://www.youtube.com/watch?v=CiCT7NCP6BY,2020-09-17,YouTube
15631,4531,32,29.0,The Bigger Picture,Lil Baby,14.0,3031659,-6.3%,https://www.youtube.com/watch?v=_VDGysJGNoI,2020-09-17,YouTube
15632,4532,33,35.0,Before You Go,Lewis Capaldi,21.0,3003591,0.6%,https://www.youtube.com/watch?v=Jtauh8GcxBY,2020-09-17,YouTube
15633,4533,34,41.0,All In,YoungBoy Never Broke Again,8.0,2931903,4.5%,https://www.youtube.com/watch?v=6MCSr65d9Xc,2020-09-17,YouTube
15634,4534,35,5.0,TUTU,6ix9ine,2.0,2800545,-66%,https://www.youtube.com/watch?v=jV1v2Cy1w30,2020-09-17,YouTube
15635,4535,36,33.0,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,11.0,2795146,-8.6%,https://www.youtube.com/watch?v=G6XthQpk8uk,2020-09-17,YouTube
15638,4538,39,37.0,GOOBA,6ix9ine,19.0,2684964,-7.8%,https://www.youtube.com/watch?v=pPw_izFr5PA,2020-09-17,YouTube
15639,4539,40,34.0,Emotionally Scarred,Lil Baby,29.0,2633214,-11.9%,https://www.youtube.com/watch?v=iXUPeEuM1CM,2020-09-17,YouTube
15640,4540,41,39.0,Party Girl,StaySolidRocky,22.0,2626290,-8.7%,https://www.youtube.com/watch?v=1KlNDZpCkHc,2020-09-17,YouTube
15641,4541,42,14.0,The Voice,Lil Durk,2.0,2599073,-41.4%,https://www.youtube.com/watch?v=9-6STGzbx6k,2020-09-17,YouTube
15642,4542,43,38.0,Savage,Megan Thee Stallion,26.0,2571249,-11.6%,https://www.youtube.com/watch?v=EOxj2ROIxok,2020-09-17,YouTube
15643,4543,44,45.0,you broke me first,Tate McRae,8.0,2561222,0.8%,https://www.youtube.com/watch?v=AG-erEMhumc,2020-09-17,YouTube
15644,4544,45,40.0,Relación (Remix),"Sech, Daddy Yankee, J Balvin, ROSALÍA & Farruko",9.0,2454256,-14.1%,https://www.youtube.com/watch?v=XseIJg8Vyj0,2020-09-17,YouTube
15645,4545,46,74.0,THICK (feat. BeatKing),DJ Chose,3.0,2441674,33.2%,https://www.youtube.com/watch?v=flVT-hB6Cgo,2020-09-17,YouTube
15646,4546,47,44.0,Blueberry Faygo (C-Mix),Lil Mosey,31.0,2416918,-8.2%,https://www.youtube.com/watch?v=V_jHc_n0p9c,2020-09-17,YouTube
15647,4547,48,47.0,How You Like That,BLACKPINK,12.0,2381554,-3.3%,https://www.youtube.com/watch?v=ioNng23DkIM,2020-09-17,YouTube
15648,4548,49,88.0,Lemonade,Don Troviler,5.0,2377686,45.1%,https://www.youtube.com/watch?v=0opZqh_TprM,2020-09-17,YouTube
15650,4550,51,70.0,What You Know Bout Love,Pop Smoke,7.0,2341398,23.6%,https://www.youtube.com/watch?v=uuodbSVO3z0,2020-09-17,YouTube
15651,4551,52,46.0,Death Enclaimed,YoungBoy Never Broke Again,13.0,2324458,-6.5%,https://www.youtube.com/watch?v=ted2pAnAnQc,2020-09-17,YouTube
15652,4552,53,36.0,Need It (feat. YoungBoy Never Broke Again),Migos,6.0,2295889,-22.4%,https://www.youtube.com/watch?v=u0LaoQks5mY,2020-09-17,YouTube
15653,4553,54,49.0,Martin & Gina,Polo G,6.0,2273450,-3.5%,https://www.youtube.com/watch?v=YNyFAro1E5M,2020-09-17,YouTube
15654,4554,55,52.0,Come & Go,Juice WRLD & Marshmello,11.0,2242111,0.5%,https://www.youtube.com/watch?v=Dxm3cHrKcbA,2020-09-17,YouTube
15655,4555,56,57.0,Got What I Got,Jason Aldean,11.0,2189450,6.2%,https://www.youtube.com/watch?v=7i1ImAbmcjM,2020-09-17,YouTube
15656,4556,57,51.0,Tap In,Saweetie,9.0,2170344,-3.8%,https://www.youtube.com/watch?v=jUIrolORx6M,2020-09-17,YouTube
15658,4558,59,54.0,"Ay, DiOs Mío!",KAROL G,6.0,2087742,-3.6%,https://www.youtube.com/watch?v=Ou2c2aj5Fcw,2020-09-17,YouTube
15659,4559,60,59.0,Broken Love,MO3 & Kevin Gates,5.0,2078972,1.6%,https://www.youtube.com/watch?v=jWQNqlZ47Ec,2020-09-17,YouTube
15660,4560,61,63.0,Girls in the Hood,Megan Thee Stallion,12.0,2043687,2%,https://www.youtube.com/watch?v=l3Cj7Esqr0c,2020-09-17,YouTube
15661,4561,62,19.0,Hit Different (feat. Ty Dolla $ign),SZA,2.0,2041774,-49.8%,https://www.youtube.com/watch?v=qJlMkMtK7-8,2020-09-17,YouTube
15662,4562,63,53.0,When We Shoot,Lil Durk,9.0,2038953,-8.1%,https://www.youtube.com/watch?v=VjMKmJDT_qU,2020-09-17,YouTube
15663,4563,64,50.0,3 Musketeers,ppcocaine & NextYoungin,6.0,2026327,-10.5%,https://www.youtube.com/watch?v=w_K5LNHUlMQ,2020-09-17,YouTube
15666,4566,67,62.0,MOLLY (BABY MAMA),Foogiano,9.0,1992631,-1%,https://www.youtube.com/watch?v=PfTQcl6Q6CE,2020-09-17,YouTube
15668,4568,69,97.0,Throat Baby (Go Baby),BRS Kash,2.0,1979129,30.1%,https://www.youtube.com/watch?v=fmNzZOZj3W0,2020-09-17,YouTube
15670,4570,71,30.0,Callin (feat. Snoop Dogg),YoungBoy Never Broke Again,3.0,1951824,-38.8%,https://www.youtube.com/watch?v=7KTt4_M09Rw,2020-09-17,YouTube
15671,4571,72,43.0,Murder Business,YoungBoy Never Broke Again,4.0,1950447,-26.1%,https://www.youtube.com/watch?v=qChxuVxs8FA,2020-09-17,YouTube
15672,4572,73,56.0,Smile,Juice WRLD & The Weeknd,6.0,1943856,-7%,https://www.youtube.com/watch?v=2avPJ9TZNmU,2020-09-17,YouTube
15673,4573,74,64.0,Be Like That (feat. Swae Lee & Khalid),Kane Brown,5.0,1933333,-1.7%,https://www.youtube.com/watch?v=GEAy7eXb2lo,2020-09-17,YouTube
15674,4574,75,61.0,Me Vs Me,Moneybagg Yo,19.0,1924065,-5%,https://www.youtube.com/watch?v=86p9_ycUyq8,2020-09-17,YouTube
15675,4575,76,94.0,Whole Lotta Choppas,Sada Baby,2.0,1912731,22.6%,https://www.youtube.com/watch?v=tRWpY3TV-j4,2020-09-17,YouTube
15676,4576,77,85.0,mad at disney,salem ilese,2.0,1886909,13.9%,https://www.youtube.com/watch?v=uJbooOYyBCA,2020-09-17,YouTube
15677,4577,78,69.0,Through The Wire,Rod Wave,10.0,1849232,-3.5%,https://www.youtube.com/watch?v=tIYdsBjN9-k,2020-09-17,YouTube
15678,4578,79,58.0,Agua,Tainy & J Balvin,9.0,1817912,-11.4%,https://www.youtube.com/watch?v=QLz9VaksClg,2020-09-17,YouTube
15679,4579,80,66.0,Never Gonna Give You Up,Rick Astley,8.0,1766749,-9.6%,https://www.youtube.com/watch?v=dQw4w9WgXcQ,2020-09-17,YouTube
15680,4580,81,76.0,Muwop (feat. Gucci Mane),Latto,7.0,1730799,-2.7%,https://www.youtube.com/watch?v=meFxq3-mNEc,2020-09-17,YouTube
15681,4581,82,80.0,B*tch From Da Souf (Remix) (feat. Saweetie & Trina),Latto,14.0,1696979,-0.1%,https://www.youtube.com/watch?v=x8mAyKX9muE,2020-09-17,YouTube
15683,4583,84,95.0,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,3.0,1662020,6.6%,https://www.youtube.com/watch?v=fazMSCZg-mw,2020-09-17,YouTube
15684,4584,85,68.0,TROLLZ (feat. Nicki Minaj),6ix9ine,14.0,1622211,-16.1%,https://www.youtube.com/watch?v=oNg3M9IJJlY,2020-09-17,YouTube
15686,4586,87,79.0,No Role Modelz,J. Cole,4.0,1601688,-6.4%,https://www.youtube.com/watch?v=8HBcV0MtAQg,2020-09-17,YouTube
15687,4587,88,83.0,3 Headed Goat (feat. Lil Baby & Polo G),Lil Durk,14.0,1599308,-4.1%,https://www.youtube.com/watch?v=Cel1TAel-eY,2020-09-17,YouTube
15689,4589,90,78.0,Electric Love,BØRNS,5.0,1591016,-7.2%,https://www.youtube.com/watch?v=RYr96YYEaZY,2020-09-17,YouTube
15691,4591,92,75.0,Watermelon Sugar,Harry Styles,16.0,1569338,-12.8%,https://www.youtube.com/watch?v=E07s5ZYygMg,2020-09-17,YouTube
15692,4592,93,65.0,Midnight Sky,Miley Cyrus,3.0,1566607,-19.9%,https://www.youtube.com/watch?v=aS1no1myeTM,2020-09-17,YouTube
15693,4593,94,87.0,THEN LEAVE (feat. Queendom Come),BeatKing,12.0,1559003,-5.7%,https://www.youtube.com/watch?v=Qqlw8iQeTHs,2020-09-17,YouTube
15694,4594,95,91.0,Money Trees (feat. Jay Rock),Kendrick Lamar,5.0,1558115,-3.2%,https://www.youtube.com/watch?v=bBNpSXAYteM,2020-09-17,YouTube
15695,4595,96,92.0,21,Polo G,18.0,1556749,-2.3%,https://www.youtube.com/watch?v=OQ6R4TU5Vwo,2020-09-17,YouTube
15697,4597,98,99.0,Save Me,Jelly Roll,5.0,1544300,2.3%,https://www.youtube.com/watch?v=FxFNprPOdss,2020-09-17,YouTube
15698,4598,99,86.0,All These N**gas (feat. Lil Durk),King Von,7.0,1533814,-7.3%,https://www.youtube.com/watch?v=gB2LmRyfXuk,2020-09-17,YouTube
15700,4400,1,1.0,WAP (feat. Megan Thee Stallion),Cardi B,7.0,16170979,-20%,https://www.youtube.com/watch?v=hsm4poTWjMs,2020-09-24,YouTube
15701,4401,2,2.0,Life Is Good (feat. Drake),Future,37.0,10625919,-6.7%,https://www.youtube.com/watch?v=l0U7SxXHkPY,2020-09-24,YouTube
15702,4402,3,5.0,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,12.0,7567170,2.1%,https://www.youtube.com/watch?v=Q9pjm4cNsfc,2020-09-24,YouTube
15704,4404,5,3.0,Laugh Now Cry Later (feat. Lil Durk),Drake,6.0,7374397,-16.1%,https://www.youtube.com/watch?v=JFm7YDVlqnI,2020-09-24,YouTube
15705,4405,6,4.0,ROCKSTAR (feat. Roddy Ricch),DaBaby,23.0,7096781,-9.5%,https://www.youtube.com/watch?v=mxFstYSbBmc,2020-09-24,YouTube
15706,4406,7,11.0,Dynamite,BTS,5.0,5900005,15.4%,https://www.youtube.com/watch?v=gdZLi9oWNZg,2020-09-24,YouTube
15707,4407,8,6.0,Mood Swings (feat. Lil Tjay),Pop Smoke,12.0,5771838,-4%,https://www.youtube.com/watch?v=mM8ostx0Ub8,2020-09-24,YouTube
15708,4408,9,7.0,"WHATS POPPIN (Remix) (feat. DaBaby, Tory Lanez & Lil Wayne)",Jack Harlow,32.0,5290330,-8%,https://www.youtube.com/watch?v=HIwAI05Y1fU,2020-09-24,YouTube
15709,4409,10,9.0,Mood (Live),24kGoldn & iann dior,6.0,4795142,-11.4%,https://www.youtube.com/watch?v=juE5VES9af0,2020-09-24,YouTube
15710,4410,11,13.0,We Paid (feat. 42 Dugg),Lil Baby,21.0,4644675,-7.4%,https://www.youtube.com/watch?v=GErG9femMQk,2020-09-24,YouTube
15711,4411,12,12.0,Heather,Conan Gray,8.0,4502200,-11.9%,https://www.youtube.com/watch?v=24u3NoPvgMw,2020-09-24,YouTube
15712,4412,13,15.0,Rags2Riches (feat. ATR Son Son),Rod Wave,14.0,4498915,-2.8%,https://www.youtube.com/watch?v=AkxofoZki70,2020-09-24,YouTube
15713,4413,14,10.0,POPSTAR (feat. Drake),DJ Khaled,7.0,4390080,-18%,https://www.youtube.com/watch?v=3CxtK7-XtE0,2020-09-24,YouTube
15714,4414,15,17.0,Wishing Well,Juice WRLD,11.0,3993101,-5.9%,https://www.youtube.com/watch?v=C5i-UnuUKUI,2020-09-24,YouTube
15715,4415,16,14.0,Savage Love (Live),Jason Derulo,15.0,3981076,-15.5%,https://www.youtube.com/watch?v=sQR2-Q-k_9Y,2020-09-24,YouTube
15716,4416,17,19.0,Hawái,Maluma,5.0,3539970,-10.2%,https://www.youtube.com/watch?v=pK060iUFWXg,2020-09-24,YouTube
15718,4418,19,23.0,Blinding Lights,The Weeknd,38.0,3415566,-1.9%,https://www.youtube.com/watch?v=4NRXx6U8ABQ,2020-09-24,YouTube
15719,4419,20,22.0,The Box,Korporate Bidness,42.0,3372939,-4.4%,https://www.youtube.com/watch?v=UNZqm3dxd2w,2020-09-24,YouTube
15720,4420,21,18.0,Kacey talk,YoungBoy Never Broke Again,6.0,3351194,-16%,https://www.youtube.com/watch?v=0C80BSgjb8M,2020-09-24,YouTube
15721,4421,22,21.0,La Jeepeta (Remix),"Nio Garcia, Brray, Juanka, Anuel AA & Myke Towers",16.0,3330393,-7.8%,https://www.youtube.com/watch?v=yErttA9tEro,2020-09-24,YouTube
15723,4423,24,29.0,Caramelo (Remix),"KAROL G, Myke Towers & Ozuna",9.0,3218994,4%,https://www.youtube.com/watch?v=KilybZma5vY,2020-09-24,YouTube
15724,4424,25,51.0,What You Know Bout Love,Pop Smoke,8.0,3184826,36%,https://www.youtube.com/watch?v=uuodbSVO3z0,2020-09-24,YouTube
15725,4425,26,25.0,Walk Em Down (feat. Roddy Ricch),NLE Choppa,27.0,3169272,-4%,https://www.youtube.com/watch?v=fyIcQ1Xl-rs,2020-09-24,YouTube
15726,4426,27,16.0,Said Sum (Remix) (feat. City Girls & DaBaby),Moneybagg Yo,13.0,3163763,-27.4%,https://www.youtube.com/watch?v=UDRnXJXKX-A,2020-09-24,YouTube
15727,4427,28,24.0,DANCE MONKEY,Tones and I,47.0,3156548,-6%,https://www.youtube.com/watch?v=q0hyYWKXF0Q,2020-09-24,YouTube
15728,4428,29,31.0,Letter From Houston,Rod Wave,7.0,3099566,1.3%,https://www.youtube.com/watch?v=CiCT7NCP6BY,2020-09-24,YouTube
15729,4429,30,26.0,Go Crazy,Chris Brown & Young Thug,18.0,3051036,-7%,https://www.youtube.com/watch?v=dPhwbZBvW2o,2020-09-24,YouTube
15730,4430,31,46.0,THICK (feat. BeatKing),DJ Chose,4.0,3049439,24.9%,https://www.youtube.com/watch?v=flVT-hB6Cgo,2020-09-24,YouTube
15731,4431,32,8.0,Dead Trollz,YoungBoy Never Broke Again,2.0,2919955,-49.1%,https://www.youtube.com/watch?v=--SvHNpSvpk,2020-09-24,YouTube
15732,4432,33,33.0,Before You Go,Lewis Capaldi,22.0,2825673,-5.9%,https://www.youtube.com/watch?v=Jtauh8GcxBY,2020-09-24,YouTube
15733,4433,34,32.0,The Bigger Picture,Lil Baby,15.0,2808728,-7.4%,https://www.youtube.com/watch?v=_VDGysJGNoI,2020-09-24,YouTube
15734,4434,35,64.0,3 Musketeers,ppcocaine & NextYoungin,7.0,2796645,38%,https://www.youtube.com/watch?v=w_K5LNHUlMQ,2020-09-24,YouTube
15735,4435,36,77.0,mad at disney,salem ilese,3.0,2721226,44.2%,https://www.youtube.com/watch?v=uJbooOYyBCA,2020-09-24,YouTube
15736,4436,37,45.0,Relación (Remix),"Sech, Daddy Yankee, J Balvin, ROSALÍA & Farruko",10.0,2696691,9.9%,https://www.youtube.com/watch?v=XseIJg8Vyj0,2020-09-24,YouTube
15737,4437,38,49.0,Lemonade,Don Troviler,6.0,2646106,11.3%,https://www.youtube.com/watch?v=0opZqh_TprM,2020-09-24,YouTube
15738,4438,39,40.0,Emotionally Scarred,Lil Baby,30.0,2636208,0.1%,https://www.youtube.com/watch?v=iXUPeEuM1CM,2020-09-24,YouTube
15739,4439,40,27.0,Ice Cream,BLACKPINK & Selena Gomez,4.0,2611366,-19.4%,https://www.youtube.com/watch?v=vRXZj0DzXIA,2020-09-24,YouTube
15741,4441,42,36.0,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,12.0,2572306,-8%,https://www.youtube.com/watch?v=G6XthQpk8uk,2020-09-24,YouTube
15743,4443,44,43.0,Savage,Megan Thee Stallion,27.0,2377699,-7.5%,https://www.youtube.com/watch?v=EOxj2ROIxok,2020-09-24,YouTube
15744,4444,45,41.0,Party Girl,StaySolidRocky,23.0,2371019,-9.7%,https://www.youtube.com/watch?v=1KlNDZpCkHc,2020-09-24,YouTube
15745,4445,46,44.0,you broke me first,Tate McRae,9.0,2359104,-7.9%,https://www.youtube.com/watch?v=AG-erEMhumc,2020-09-24,YouTube
15746,4446,47,57.0,Tap In,Saweetie,10.0,2330135,7.4%,https://www.youtube.com/watch?v=jUIrolORx6M,2020-09-24,YouTube
15747,4447,48,34.0,All In,YoungBoy Never Broke Again,9.0,2325799,-20.7%,https://www.youtube.com/watch?v=6MCSr65d9Xc,2020-09-24,YouTube
15748,4448,49,47.0,Blueberry Faygo (C-Mix),Lil Mosey,32.0,2319080,-4%,https://www.youtube.com/watch?v=V_jHc_n0p9c,2020-09-24,YouTube
15749,4449,50,68.0,Daisy (Remix),WOLFI,2.0,2302308,15.8%,https://www.youtube.com/watch?v=6i01tOMgBDU,2020-09-24,YouTube
15750,4450,51,56.0,Got What I Got,Jason Aldean,12.0,2298724,5%,https://www.youtube.com/watch?v=7i1ImAbmcjM,2020-09-24,YouTube
15751,4451,52,69.0,Throat Baby (Go Baby),BRS Kash,3.0,2259669,14.2%,https://www.youtube.com/watch?v=fmNzZOZj3W0,2020-09-24,YouTube
15752,4452,53,39.0,GOOBA,6ix9ine,20.0,2241391,-16.5%,https://www.youtube.com/watch?v=pPw_izFr5PA,2020-09-24,YouTube
15753,4453,54,48.0,How You Like That,BLACKPINK,13.0,2212247,-7.1%,https://www.youtube.com/watch?v=ioNng23DkIM,2020-09-24,YouTube
15754,4454,55,52.0,Death Enclaimed,YoungBoy Never Broke Again,14.0,2156242,-7.2%,https://www.youtube.com/watch?v=ted2pAnAnQc,2020-09-24,YouTube
15755,4455,56,55.0,Come & Go,Juice WRLD & Marshmello,12.0,2142566,-4.4%,https://www.youtube.com/watch?v=Dxm3cHrKcbA,2020-09-24,YouTube
15756,4456,57,54.0,Martin & Gina,Polo G,7.0,2132152,-6.2%,https://www.youtube.com/watch?v=YNyFAro1E5M,2020-09-24,YouTube
15757,4457,58,65.0,Excitement,Trippie Redd & PARTYNEXTDOOR,2.0,2122558,5.1%,https://www.youtube.com/watch?v=3HpkeRUTdKs,2020-09-24,YouTube
15758,4458,59,70.0,You Got It,Vedo,2.0,2115820,8.1%,https://www.youtube.com/watch?v=BKJDpuUfXxA,2020-09-24,YouTube
15761,4461,62,42.0,The Voice,Lil Durk,3.0,2064090,-20.6%,https://www.youtube.com/watch?v=9-6STGzbx6k,2020-09-24,YouTube
15762,4462,63,61.0,Girls in the Hood,Megan Thee Stallion,13.0,2037137,-0.3%,https://www.youtube.com/watch?v=l3Cj7Esqr0c,2020-09-24,YouTube
15763,4463,64,53.0,Need It (feat. YoungBoy Never Broke Again),Migos,7.0,1957548,-14.7%,https://www.youtube.com/watch?v=u0LaoQks5mY,2020-09-24,YouTube
